boundary_ms,boundary_iso,position_open,marks_carried_forward,spot_qty,spot_mark,perp_mark,spot_value,margin,cash,nav,funding_received,fees_paid,traded_notional,period_return_on_capital,period_return_on_nav,flagged,rebalances,forced_liquidations,unverifiable_open,rejected_open
1578268800000,2020-01-06T00:00:00Z,True,False,0.0,135.37,135.33,0.0,0.0,1.5,1.5,0.0,0.0014998522567777205,1.999704513555441,0.0,0.0,False,0,0,0,0
1578297600000,2020-01-06T08:00:00Z,True,False,0.007387161113983896,138.87,138.79,1.0258550638989437,0.4743952057324372,-0.0013521090344981034,1.4988981605968827,0.00010252640910098249,0.0,0.0,-0.0007345596020781701,-0.0007345596020781701,False,0,0,0,0
1578326400000,2020-01-06T16:00:00Z,True,False,0.007387161113983896,140.2,140.14,1.035679988180542,0.46452606190441037,-0.0013521090344981034,1.4988539410504544,0.0001035236758513703,0.0,0.0,-2.9479697618869e-05,-2.9501368132104882e-05,False,0,0,0,0
1578355200000,2020-01-07T00:00:00Z,True,False,0.007387161113983896,144.15,144.04,1.0648592745807786,0.435822538228559,-0.0013521090344981034,1.4993297037748394,0.00010640466868582403,0.0,0.0,0.00031717514958999143,0.00031741766916365067,False,0,0,0,0
1578384000000,2020-01-07T08:00:00Z,True,False,0.007387161113983896,142.87,142.8,1.0554037083548793,0.44508810667060655,-0.0013521090344981034,1.4991397059909877,0.00010548866070769003,0.0,0.0,-0.00012666518923450573,-0.00012672181667141262,False,0,0,0,0
1578412800000,2020-01-07T16:00:00Z,True,False,0.007387161113983896,139.48,139.46,1.0303612321784736,0.4698642461402084,-0.0013521090344981034,1.4988733692841838,0.00010302134889561941,0.0,0.0,-0.00017755780453591422,-0.0001776596975848977,False,0,0,0,0
1578441600000,2020-01-08T00:00:00Z,True,False,0.007387161113983896,142.8,142.86,1.0548866070769005,0.4448534313363375,-0.0013521090344981034,1.4983879293787399,0.00010553298367437395,0.0,0.0,-0.000323626603629279,-0.00032386985811599933,False,0,0,0,0
1578470400000,2020-01-08T08:00:00Z,True,False,0.007387161113983896,143.56,143.59,1.0605008495235282,0.439566875969565,-0.0013521090344981034,1.498715616458595,0.00010607224643569476,0.0,0.0,0.00021845805323679932,0.00021869308570248843,False,0,0,0,0
1578499200000,2020-01-08T16:00:00Z,True,False,0.007387161113983896,141.42,141.47,1.0446923247396025,0.4553321636994904,-0.0013521090344981034,1.4986723794045949,0.00010450616827953017,0.0,0.0,-2.882470266681499e-05,-2.8849405134237482e-05,False,0,0,0,0
1578528000000,2020-01-09T00:00:00Z,True,False,0.007387161113983896,140.72,140.75,1.039521311959814,0.46075489399423813,-0.0013521090344981034,1.4989240969195539,0.00010397429267932333,0.0,0.0,0.00016781167663933635,0.0001679603350393426,False,0,0,0,0
1578556800000,2020-01-09T08:00:00Z,True,False,0.007387161113983896,139.93,139.91,1.0336854546797667,0.46706346310113034,-0.0013521090344981034,1.499396808746399,0.00010335377114574868,0.0,0.0,0.00031514121789670096,0.0003153674210832448,False,0,0,0,0
1578585600000,2020-01-09T16:00:00Z,True,False,0.007387161113983896,138.2,138.12,1.0209056659525744,0.4803885129644678,-0.0013521090344981034,1.499942069882544,0.00010203146930634557,0.0,0.0,0.0003635074240967799,0.00036365365923450674,False,0,0,0,0
1578614400000,2020-01-10T00:00:00Z,True,False,0.007387161113983896,137.74,137.73,1.0175075718401418,0.4833712491689445,-0.0013521090344981034,1.499526711974588,0.00010174337002290018,0.0,0.0,-0.00027690527197066217,-0.0002769159664869715,False,0,0,0,0
1578643200000,2020-01-10T08:00:00Z,True,False,0.007387161113983896,136.63,136.64,1.0093078230036197,0.49152419295264843,-0.0013521090344981034,1.49947990692177,0.00010093816946147594,0.0,0.0,-3.120336854545158e-05,-3.1213217106712376e-05,False,0,0,0,0
1578672000000,2020-01-10T16:00:00Z,True,False,0.007387161113983896,142.51,142.43,1.0527443303538448,0.448857745438428,-0.0013521090344981034,1.5002499667577747,0.00010521533574647263,0.0,0.0,0.00051337322400317,0.000513551286982954,False,0,0,0,0
1578700800000,2020-01-11T00:00:00Z,True,False,0.007387161113983896,144.84,144.8,1.0699564157494275,0.43145713969121663,-0.0013521090344981034,1.500061446406146,0.00010696609293048682,0.0,0.0,-0.00012568023441916765,-0.0001256592939882993,False,0,0,0,0
1578729600000,2020-01-11T08:00:00Z,True,False,0.007387161113983896,142.93,142.88,1.0558469380217184,0.4457460367880624,-0.0013521090344981034,1.5002408657752826,0.0001055477579966019,0.0,0.0,0.00011961291275778645,0.00011960801310275216,False,0,0,0,0
1578758400000,2020-01-11T16:00:00Z,True,False,0.007387161113983896,143.41,143.4,1.0593927753564305,0.44201064489916525,-0.0013521090344981034,1.5000513112210976,0.00010593189037452907,0.0,0.0,-0.00012636970279000792,-0.00012634941395697508,False,0,0,0,0
1578787200000,2020-01-12T00:00:00Z,True,False,0.007387161113983896,142.38,142.4,1.051783999409027,0.44950299918741227,-0.0013521090344981034,1.499934889561941,0.00010519317426313068,0.0,0.0,-7.761443943765656e-05,-7.761178453403256e-05,False,0,0,0,0
1578816000000,2020-01-12T08:00:00Z,True,False,0.007387161113983896,144.54,144.54,1.0677402674152323,0.4338012484302284,-0.0013521090344981034,1.5001894068109625,0.00010677402674152323,0.0,0.0,0.00016967816601424582,0.0001696855315471067,False,0,0,0,0
1578844800000,2020-01-12T16:00:00Z,True,False,0.007387161113983896,144.92,144.99,1.0705473886385461,0.43058413237792714,-0.0013521090344981034,1.4997794119819752,0.0001071064489916525,0.0,0.0,-0.00027332988599152824,-0.0002732953766543663,False,0,0,0,0
1578873600000,2020-01-13T00:00:00Z,True,False,0.007387161113983896,146.54,146.57,1.0825145896432,0.4190206914382804,-0.0013521090344981034,1.5001831720469823,0.00010827362044766196,0.0,0.0,0.0002691733766713907,0.00026921296677456894,False,0,0,0,0
